,epoch,loss,accuracy,recall,precision,f1
36,36,0.49,0.77,[0.9 0.5],[0.79 0.71],[0.84 0.58]
37,37,0.48,0.77,[0.9 0.5],[0.79 0.71],[0.84 0.58]
38,38,0.48,0.77,[0.9 0.5],[0.79 0.71],[0.84 0.58]
39,39,0.48,0.77,[0.9 0.5],[0.79 0.71],[0.84 0.59]
40,40,0.48,0.77,[0.9  0.51],[0.79 0.71],[0.84 0.59]
41,41,0.48,0.77,[0.9  0.51],[0.79 0.71],[0.84 0.59]
42,42,0.48,0.77,[0.9  0.51],[0.79 0.71],[0.84 0.59]
43,43,0.48,0.77,[0.9  0.51],[0.79 0.71],[0.84 0.59]
44,44,0.48,0.78,[0.9  0.52],[0.79 0.72],[0.84 0.6 ]
45,45,0.48,0.78,[0.9  0.52],[0.79 0.72],[0.84 0.6 ]
46,46,0.47,0.78,[0.9  0.52],[0.8  0.72],[0.85 0.6 ]
47,47,0.47,0.78,[0.9  0.53],[0.8  0.72],[0.85 0.6 ]
48,48,0.47,0.78,[0.9  0.53],[0.8  0.72],[0.85 0.61]
49,49,0.47,0.78,[0.9  0.53],[0.8  0.72],[0.85 0.61]
50,50,0.47,0.78,[0.9  0.53],[0.8  0.72],[0.85 0.61]
51,51,0.47,0.78,[0.9  0.53],[0.8  0.72],[0.85 0.61]
52,52,0.47,0.78,[0.9  0.53],[0.8  0.73],[0.85 0.61]
53,53,0.47,0.78,[0.9  0.53],[0.8  0.73],[0.85 0.61]
54,54,0.47,0.78,[0.9  0.54],[0.8  0.73],[0.85 0.61]
55,55,0.47,0.78,[0.9  0.54],[0.8  0.73],[0.85 0.62]
56,56,0.47,0.78,[0.9  0.54],[0.8  0.73],[0.85 0.62]
57,57,0.47,0.79,[0.9  0.54],[0.8  0.73],[0.85 0.62]
58,58,0.46,0.79,[0.9  0.54],[0.8  0.73],[0.85 0.62]
59,59,0.46,0.79,[0.9  0.54],[0.8  0.73],[0.85 0.62]
60,60,0.46,0.79,[0.9  0.55],[0.8  0.73],[0.85 0.62]
61,61,0.46,0.79,[0.9  0.55],[0.8  0.73],[0.85 0.62]
62,62,0.46,0.79,[0.9  0.55],[0.8  0.73],[0.85 0.62]
63,63,0.46,0.79,[0.9  0.55],[0.8  0.73],[0.85 0.62]
64,64,0.46,0.79,[0.9  0.55],[0.8  0.73],[0.85 0.62]
65,65,0.46,0.79,[0.9  0.55],[0.8  0.73],[0.85 0.63]
66,66,0.46,0.79,[0.91 0.55],[0.81 0.73],[0.85 0.63]
67,67,0.46,0.79,[0.91 0.55],[0.81 0.74],[0.85 0.63]
68,68,0.46,0.79,[0.91 0.55],[0.81 0.74],[0.85 0.63]
69,69,0.46,0.79,[0.9  0.55],[0.81 0.74],[0.85 0.63]
70,70,0.46,0.79,[0.91 0.55],[0.81 0.74],[0.85 0.63]
71,71,0.46,0.79,[0.91 0.55],[0.81 0.74],[0.85 0.63]
